Year,State,Vehicle_Category,EV_Sales_Quantity
2015,Dadra and Nagar Haveli and Daman and Diu,Others,0
2015,Dadra and Nagar Haveli and Daman and Diu,Others,0
2015,Dadra and Nagar Haveli and Daman and Diu,Others,0
2015,Dadra and Nagar Haveli and Daman and Diu,Bus,0
2015,Dadra and Nagar Haveli and Daman and Diu,Others,0
2015,Dadra and Nagar Haveli and Daman and Diu,Others,0
2015,Dadra and Nagar Haveli and Daman and Diu,Others,0
2015,Dadra and Nagar Haveli and Daman and Diu,2W,0
2015,Dadra and Nagar Haveli and Daman and Diu,2W,0
2015,Dadra and Nagar Haveli and Daman and Diu,4W,0
2015,Dadra and Nagar Haveli and Daman and Diu,4W,0
2015,Dadra and Nagar Haveli and Daman and Diu,Bus,0
2015,Dadra and Nagar Haveli and Daman and Diu,3W,0
2015,Dadra and Nagar Haveli and Daman and Diu,3W,0
2015,Dadra and Nagar Haveli and Daman and Diu,Others,0
2015,Delhi,Others,1
2015,Delhi,Others,0
2015,Delhi,Others,0
2015,Delhi,Bus,0
2015,Delhi,Others,0
2015,Delhi,Others,0
2015,Delhi,4W,0
2015,Delhi,Others,0
2015,Delhi,2W,2
2015,Delhi,2W,0
2015,Delhi,2W,0
2015,Delhi,4W,0
2015,Delhi,4W,3
2015,Delhi,3W,0
2015,Delhi,3W,0
2015,Goa,Others,0
2015,Goa,Others,0
2015,Goa,Others,0
2015,Goa,Bus,0
2015,Goa,Others,0
2015,Goa,Others,0
2015,Goa,Others,0
2015,Goa,Others,0
2015,Goa,Others,0
2015,Goa,2W,1
2015,Goa,2W,0
2015,Goa,4W,0
2015,Goa,4W,0
2015,Goa,Others,0
2015,Goa,2W,0
2015,Goa,Others,0
2015,Goa,3W,0
2015,Goa,Others,0
2015,Goa,Others,0
2015,Gujarat,Others,0
2015,Gujarat,Others,0
2015,Gujarat,Others,0
2015,Gujarat,Others,0
2015,Gujarat,Bus,0
2015,Gujarat,Others,0
2015,Gujarat,Others,0
2015,Gujarat,Others,0
2015,Gujarat,Others,0
2015,Gujarat,Others,0
2015,Gujarat,Bus,0
2015,Gujarat,Others,0
2015,Gujarat,Others,0
2015,Gujarat,Others,0
2015,Gujarat,Others,0
2015,Gujarat,Others,0
2015,Gujarat,Others,0
2015,Gujarat,2W,0
2015,Gujarat,2W,0
2015,Gujarat,Others,0
2015,Gujarat,2W,0
2015,Gujarat,4W,0
2015,Gujarat,4W,0
2015,Gujarat,2W,0
2015,Gujarat,Bus,0
2015,Gujarat,Others,0
2015,Gujarat,3W,0
2015,Gujarat,3W,0
2015,Gujarat,Others,0
2015,Gujarat,Others,0
2015,Gujarat,Others,0
2015,Gujarat,Others,0
2015,Gujarat,Others,0
2015,Gujarat,Others,0
2015,Gujarat,Others,0
2015,Gujarat,Others,0
2015,Himachal Pradesh,Others,0
2015,Himachal Pradesh,Others,0
2015,Himachal Pradesh,Bus,0
2015,Himachal Pradesh,Others,0
2015,Himachal Pradesh,Others,0
2015,Himachal Pradesh,Bus,0
2015,Himachal Pradesh,Others,0
2015,Himachal Pradesh,Others,0
2015,Himachal Pradesh,Others,0
2015,Himachal Pradesh,2W,0
2015,Himachal Pradesh,2W,0
2015,Himachal Pradesh,2W,0
2015,Himachal Pradesh,4W,0
2015,Himachal Pradesh,4W,0
2015,Himachal Pradesh,Bus,0
2015,Himachal Pradesh,Bus,0
2015,Himachal Pradesh,Others,0
2015,Himachal Pradesh,Others,0
2015,Himachal Pradesh,3W,0
2015,Himachal Pradesh,3W,0
2015,Himachal Pradesh,Others,0
2015,Haryana,Others,0
2015,Haryana,Others,0
2015,Haryana,Others,0
2015,Haryana,Others,0
2015,Haryana,Bus,0
2015,Haryana,Others,0
2015,Haryana,Others,0
2015,Haryana,Others,0
2015,Haryana,Others,0
2015,Haryana,Bus,0
2015,Haryana,Others,0
2015,Haryana,Others,0
2015,Haryana,Others,0
2015,Haryana,Others,0
2015,Haryana,Others,0
2015,Haryana,4W,0
2015,Haryana,Others,0
2015,Haryana,2W,0
2015,Haryana,2W,0
2015,Haryana,2W,0
2015,Haryana,4W,0
2015,Haryana,4W,1
2015,Haryana,Bus,0
2015,Haryana,Others,0
2015,Haryana,Others,0
2015,Haryana,3W,0
2015,Haryana,3W,0
2015,Haryana,Others,0
2015,Haryana,Others,0
2015,Haryana,Others,0
2015,Jharkhand,Others,0
2015,Jharkhand,Others,0
2015,Jharkhand,Bus,0
2015,Jharkhand,Others,0
2015,Jharkhand,Others,0
2015,Jharkhand,Others,0
2015,Jharkhand,Others,0
2015,Jharkhand,Others,0
2015,Jharkhand,2W,1
2015,Jharkhand,2W,0
2015,Jharkhand,2W,0
2015,Jharkhand,4W,0
2015,Jharkhand,4W,0
2015,Jharkhand,3W,0
2015,Jharkhand,3W,0
2015,Jharkhand,Others,0
2015,Jharkhand,Others,0
2015,Jharkhand,Others,0
2015,Karnataka,Others,0
2015,Karnataka,Others,0
2015,Karnataka,Others,0
2015,Karnataka,Others,0
2015,Karnataka,Bus,0
2015,Karnataka,Others,0
2015,Karnataka,Others,0
2015,Karnataka,Others,0
2015,Karnataka,Others,0
2015,Karnataka,Others,0
2015,Karnataka,Others,0
2015,Karnataka,Bus,0
2015,Karnataka,Others,0
2015,Karnataka,Others,0
2015,Karnataka,Others,0
2015,Karnataka,Others,0
2015,Karnataka,Others,0
2015,Karnataka,Others,0
2015,Karnataka,2W,12
2015,Karnataka,2W,1
2015,Karnataka,Others,0
2015,Karnataka,2W,0
2015,Karnataka,4W,0
2015,Karnataka,4W,55
2015,Karnataka,2W,0
2015,Karnataka,Bus,0
2015,Karnataka,Bus,0
2015,Karnataka,Others,0
2015,Karnataka,Others,0
2015,Karnataka,Others,0
2015,Karnataka,3W,0
2015,Karnataka,3W,1
2015,Karnataka,3W,0
2015,Karnataka,Others,0
2015,Karnataka,Others,0
2015,Karnataka,Others,0
2015,Karnataka,Others,0
2015,Karnataka,Others,0
2015,Karnataka,Others,0
2015,Karnataka,Others,0
2015,Kerala,Others,0
2015,Kerala,Others,0
2015,Kerala,Others,0
2015,Kerala,Others,0
2015,Kerala,Others,0
2015,Kerala,Bus,0
2015,Kerala,Others,0
2015,Kerala,Others,0
2015,Kerala,Others,0
2015,Kerala,Others,0
2015,Kerala,Others,0
2015,Kerala,Bus,0
2015,Kerala,Others,0
2015,Kerala,Others,0
2015,Kerala,Others,0
2015,Kerala,Others,0
2015,Kerala,2W,1
2015,Kerala,Others,0
2015,Kerala,2W,0
2015,Kerala,4W,0
2015,Kerala,4W,1
2015,Kerala,2W,0
2015,Kerala,Others,0
2015,Kerala,Others,0
2015,Kerala,3W,0
2015,Kerala,3W,0
2015,Kerala,3W,0
2015,Kerala,Others,0
2015,Ladakh,Bus,0
2015,Ladakh,Others,0
2015,Ladakh,Others,0
2015,Ladakh,2W,0
2015,Ladakh,4W,0
2015,Ladakh,4W,0
2015,Maharashtra,Others,0
2015,Maharashtra,Others,0
2015,Maharashtra,Others,0
2015,Maharashtra,Others,0
2015,Maharashtra,Bus,0
2015,Maharashtra,Others,0
2015,Maharashtra,Others,0
2015,Maharashtra,Others,0
2015,Maharashtra,Others,0
2015,Maharashtra,Others,0
2015,Maharashtra,Others,0
2015,Maharashtra,3W,0
2015,Maharashtra,Others,0
2015,Maharashtra,Others,0
2015,Maharashtra,Others,0
2015,Maharashtra,Others,0
2015,Maharashtra,Others,0
2015,Maharashtra,Others,0
2015,Maharashtra,Others,0
2015,Maharashtra,Others,0
2015,Maharashtra,2W,55
2015,Maharashtra,2W,0
2015,Maharashtra,Others,0
2015,Maharashtra,2W,4
2015,Maharashtra,4W,0
2015,Maharashtra,4W,11
2015,Maharashtra,2W,0
2015,Maharashtra,Bus,0
2015,Maharashtra,Others,0
2015,Maharashtra,Others,0
2015,Maharashtra,Others,0
2015,Maharashtra,3W,0
2015,Maharashtra,3W,0
2015,Maharashtra,3W,0
2015,Maharashtra,Others,0
2015,Maharashtra,Others,0
2015,Maharashtra,Others,0
2015,Maharashtra,Others,0
2015,Maharashtra,Others,0
2015,Maharashtra,Others,0
2015,Maharashtra,Others,0
2015,Maharashtra,Others,0
2015,Meghalaya,Others,0
2015,Meghalaya,Bus,0
2015,Meghalaya,Others,0
2015,Meghalaya,Others,0
2015,Meghalaya,2W,0
2015,Meghalaya,4W,0
2015,Meghalaya,4W,0
2015,Meghalaya,Others,0
2015,Meghalaya,3W,0
2015,Meghalaya,3W,0
2015,Meghalaya,Others,0
2015,Meghalaya,Others,0
2015,Madhya Pradesh,Others,0
2015,Madhya Pradesh,Others,0
2015,Madhya Pradesh,Others,0
2015,Madhya Pradesh,Bus,0
2015,Madhya Pradesh,Others,0
2015,Madhya Pradesh,Others,0
2015,Madhya Pradesh,Others,0
2015,Madhya Pradesh,Others,0
2015,Madhya Pradesh,Bus,0
2015,Madhya Pradesh,Others,0
2015,Madhya Pradesh,Others,0
2015,Madhya Pradesh,Others,0
2015,Madhya Pradesh,Others,0
2015,Madhya Pradesh,Others,0
2015,Madhya Pradesh,Others,0
2015,Madhya Pradesh,2W,2
2015,Madhya Pradesh,2W,0
2015,Madhya Pradesh,4W,0
2015,Madhya Pradesh,4W,0
2015,Madhya Pradesh,Bus,0
2015,Madhya Pradesh,Others,0
2015,Madhya Pradesh,Others,0
2015,Madhya Pradesh,3W,0
2015,Madhya Pradesh,3W,0
2015,Madhya Pradesh,Others,0
2015,Madhya Pradesh,Others,0
2015,Madhya Pradesh,Others,0
2015,Mizoram,Others,0
2015,Mizoram,Others,0
2015,Mizoram,Others,0
2015,Mizoram,2W,0
2015,Mizoram,2W,0
2015,Mizoram,4W,0
2015,Mizoram,4W,0
2015,Mizoram,3W,0
2015,Nagaland,Others,0
2015,Nagaland,Bus,0
2015,Nagaland,Others,0
2015,Nagaland,Others,0
2015,Nagaland,Others,0
2015,Nagaland,Others,0
2015,Nagaland,Others,0
2015,Nagaland,Others,0
2015,Nagaland,2W,0
2015,Nagaland,2W,0
2015,Nagaland,4W,0
2015,Nagaland,4W,0
2015,Nagaland,3W,0
2015,Nagaland,3W,0
2015,Odisha,Others,0
2015,Odisha,Others,0
2015,Odisha,Others,0
2015,Odisha,Others,0
2015,Odisha,Bus,0
2015,Odisha,Others,0
2015,Odisha,Others,0
2015,Odisha,Others,0
2015,Odisha,Bus,0
2015,Odisha,Others,0
2015,Odisha,Others,0
2015,Odisha,Others,0
2015,Odisha,Others,0
2015,Odisha,Others,0
2015,Odisha,2W,0
2015,Odisha,2W,0
2015,Odisha,2W,1
2015,Odisha,4W,0
2015,Odisha,4W,0
2015,Odisha,2W,0
2015,Odisha,Bus,0
2015,Odisha,Bus,0
2015,Odisha,Others,0
2015,Odisha,Others,0
2015,Odisha,3W,0
2015,Odisha,3W,0
2015,Odisha,Others,0
2015,Odisha,Others,0
2015,Odisha,Others,0
2015,Odisha,Others,0
2015,Odisha,Others,0
2015,Punjab,Others,0
2015,Punjab,Others,0
2015,Punjab,Others,0
2015,Punjab,Others,0
2015,Punjab,Bus,0
2015,Punjab,Others,0
2015,Punjab,Others,0
2015,Punjab,Others,0
2015,Punjab,Others,0
2015,Punjab,Others,0
2015,Punjab,Others,0
2015,Punjab,Others,0
2015,Punjab,2W,0
2015,Punjab,2W,1
2015,Punjab,4W,0
2015,Punjab,4W,0
2015,Punjab,Bus,0
2015,Punjab,3W,0
2015,Punjab,3W,0
2015,Punjab,Others,0
2015,Punjab,Others,0
2015,Puducherry,Others,0
2015,Puducherry,Others,0
2015,Puducherry,Others,0
2015,Puducherry,Bus,0
2015,Puducherry,Others,0
2015,Puducherry,Others,0
2015,Puducherry,2W,0
2015,Puducherry,2W,0
2015,Puducherry,4W,0
2015,Puducherry,4W,0
2015,Puducherry,Bus,0
2015,Puducherry,3W,0
2015,Puducherry,3W,0
2015,Puducherry,Others,0
2015,Rajasthan,Others,0
2015,Rajasthan,Others,0
2015,Rajasthan,Others,0
2015,Rajasthan,Others,0
2015,Rajasthan,Bus,0
2015,Rajasthan,Others,0
2015,Rajasthan,Others,0
2015,Rajasthan,Others,0
2015,Rajasthan,Others,0
2015,Rajasthan,Bus,0
2015,Rajasthan,Others,0
2015,Rajasthan,Others,0
2015,Rajasthan,Others,0
2015,Rajasthan,Others,0
2015,Rajasthan,Others,0
2015,Rajasthan,Others,0
2015,Rajasthan,4W,0
2015,Rajasthan,Others,0
2015,Rajasthan,2W,1
2015,Rajasthan,2W,0
2015,Rajasthan,2W,0
2015,Rajasthan,4W,0
2015,Rajasthan,4W,0
2015,Rajasthan,2W,0
2015,Rajasthan,2W,0
2015,Rajasthan,Bus,0
2015,Rajasthan,Bus,0
2015,Rajasthan,Others,0
2015,Rajasthan,Others,0
2015,Rajasthan,3W,0
2015,Rajasthan,3W,0
2015,Rajasthan,3W,0
2015,Rajasthan,Others,0
2015,Rajasthan,Others,0
2015,Rajasthan,Others,0
2015,Rajasthan,Others,0
2015,Rajasthan,Others,0
2015,Sikkim,Others,0
2015,Sikkim,4W,0
2015,Sikkim,Others,0
2015,Sikkim,2W,0
2015,Sikkim,4W,0
2015,Sikkim,4W,0
2015,Sikkim,2W,0
2015,Tamil Nadu,Others,0
2015,Tamil Nadu,Others,1
2015,Tamil Nadu,Others,0
2015,Tamil Nadu,Others,0
2015,Tamil Nadu,Bus,0
2015,Tamil Nadu,Others,0
2015,Tamil Nadu,Others,0
2015,Tamil Nadu,Others,0
2015,Tamil Nadu,Others,0
2015,Tamil Nadu,Bus,0
2015,Tamil Nadu,Others,0
2015,Tamil Nadu,Others,0
2015,Tamil Nadu,Others,0
2015,Tamil Nadu,2W,1
2015,Tamil Nadu,2W,0
2015,Tamil Nadu,2W,0
2015,Tamil Nadu,4W,0
2015,Tamil Nadu,4W,2
2015,Tamil Nadu,2W,0
2015,Tamil Nadu,Bus,0
2015,Tamil Nadu,Bus,0
2015,Tamil Nadu,Others,0
2015,Tamil Nadu,Others,0
2015,Tamil Nadu,Others,0
2015,Tamil Nadu,Others,0
2015,Tamil Nadu,3W,0
2015,Tamil Nadu,3W,0
2015,Tamil Nadu,3W,0
2015,Tamil Nadu,Others,0
2015,Tamil Nadu,Others,4
2015,Tamil Nadu,Others,1
2015,Tamil Nadu,Others,0
2015,Tamil Nadu,Others,0
2015,Tamil Nadu,Others,0
2015,Tripura,Others,0
2015,Tripura,Bus,0
2015,Tripura,Others,0
2015,Tripura,Others,0
2015,Tripura,Others,0
2015,Tripura,Others,0
2015,Tripura,Others,0
2015,Tripura,Others,0
2015,Tripura,2W,0
2015,Tripura,4W,0
2015,Tripura,4W,0
2015,Tripura,3W,0
2015,Tripura,3W,0
2015,Uttarakhand,Others,0
2015,Uttarakhand,Others,0
2015,Uttarakhand,Others,0
2015,Uttarakhand,Bus,0
2015,Uttarakhand,Others,0
2015,Uttarakhand,Others,0
2015,Uttarakhand,Others,0
2015,Uttarakhand,Others,0
2015,Uttarakhand,Bus,0
2015,Uttarakhand,Others,0
2015,Uttarakhand,Others,0
2015,Uttarakhand,Others,0
2015,Uttarakhand,Others,0
2015,Uttarakhand,2W,0
2015,Uttarakhand,2W,0
2015,Uttarakhand,2W,0
2015,Uttarakhand,4W,0
2015,Uttarakhand,4W,0
2015,Uttarakhand,2W,0
2015,Uttarakhand,Bus,0
2015,Uttarakhand,3W,0
2015,Uttarakhand,3W,0
2015,Uttarakhand,Others,0
2015,Uttarakhand,Others,0
2015,Uttar Pradesh,Others,0
2015,Uttar Pradesh,Others,0
2015,Uttar Pradesh,Others,0
2015,Uttar Pradesh,Others,0
2015,Uttar Pradesh,Bus,0
2015,Uttar Pradesh,Others,0
2015,Uttar Pradesh,Others,0
2015,Uttar Pradesh,Others,0
2015,Uttar Pradesh,Others,0
2015,Uttar Pradesh,Others,0
2015,Uttar Pradesh,Bus,0
2015,Uttar Pradesh,Others,0
2015,Uttar Pradesh,Others,0
2015,Uttar Pradesh,Others,0
2015,Uttar Pradesh,Others,0
2015,Uttar Pradesh,Others,0
2015,Uttar Pradesh,Others,0
2015,Uttar Pradesh,Others,0
2015,Uttar Pradesh,2W,1
2015,Uttar Pradesh,2W,0
2015,Uttar Pradesh,4W,0
2015,Uttar Pradesh,4W,0
2015,Uttar Pradesh,Bus,0
2015,Uttar Pradesh,Bus,0
2015,Uttar Pradesh,3W,0
2015,Uttar Pradesh,3W,0
2015,Uttar Pradesh,3W,0
2015,Uttar Pradesh,Others,0
2015,Uttar Pradesh,Others,0
2015,Uttar Pradesh,Others,0
2015,Uttar Pradesh,Others,0
2015,West Bengal,Others,0
2015,West Bengal,Others,0
2015,West Bengal,Others,0
2015,West Bengal,Others,0
2015,West Bengal,Bus,0
2015,West Bengal,Others,0
2015,West Bengal,Others,0
2015,West Bengal,Others,0
2015,West Bengal,Others,0
2015,West Bengal,Others,0
2015,West Bengal,Others,0
2015,West Bengal,Others,0
2015,West Bengal,Others,0
2015,West Bengal,Others,0
2015,West Bengal,Others,0
2015,West Bengal,4W,0
2015,West Bengal,Others,0
2015,West Bengal,2W,0
2015,West Bengal,2W,0
2015,West Bengal,Others,0
2015,West Bengal,2W,0
2015,West Bengal,4W,0
2015,West Bengal,4W,0
2015,West Bengal,Bus,0
2015,West Bengal,Bus,0
2015,West Bengal,3W,0
2015,West Bengal,3W,0
2015,West Bengal,3W,0
2015,West Bengal,Others,0
2015,West Bengal,Others,0
2015,West Bengal,Others,0
2015,Jammu and Kashmir,Others,0
2015,Jammu and Kashmir,Others,0
2015,Jammu and Kashmir,Others,0
2015,Jammu and Kashmir,Bus,0
2015,Jammu and Kashmir,Bus,0
2015,Jammu and Kashmir,Others,0
2015,Jammu and Kashmir,Others,0
2015,Jammu and Kashmir,2W,0
2015,Jammu and Kashmir,2W,0
2015,Jammu and Kashmir,4W,0
2015,Jammu and Kashmir,4W,0
2015,Jammu and Kashmir,Bus,0
2015,Jammu and Kashmir,Others,0
2015,Jammu and Kashmir,3W,0
2015,Jammu and Kashmir,3W,0
2015,Jammu and Kashmir,Others,0
2015,Manipur,Others,0
2015,Manipur,Others,0
2015,Manipur,Bus,0
2015,Manipur,Others,0
2015,Manipur,Others,0
2015,Manipur,Others,0
2015,Manipur,Others,0
2015,Manipur,Others,0
2015,Manipur,Others,0
2015,Manipur,2W,0
2015,Manipur,2W,0
2015,Manipur,4W,0
2015,Manipur,4W,0
2015,Manipur,2W,0
2015,Manipur,Bus,0
2015,Manipur,3W,0
2016,Andhra Pradesh,Others,0
2016,Andhra Pradesh,Others,0
2016,Andhra Pradesh,Others,0
2016,Andhra Pradesh,Others,0
2016,Andhra Pradesh,Bus,0
2016,Andhra Pradesh,Others,0
2016,Andhra Pradesh,Others,0
2016,Andhra Pradesh,Others,0
2016,Andhra Pradesh,Bus,0
2016,Andhra Pradesh,Others,0
2016,Andhra Pradesh,Others,0
2016,Andhra Pradesh,Others,0
2016,Andhra Pradesh,Others,0
2016,Andhra Pradesh,Others,0
2016,Andhra Pradesh,2W,1
2016,Andhra Pradesh,Others,0
2016,Andhra Pradesh,4W,0
2016,Andhra Pradesh,4W,0
2016,Andhra Pradesh,Bus,0
2016,Andhra Pradesh,Others,0
2016,Andhra Pradesh,Others,0
2016,Andhra Pradesh,Others,0
2016,Andhra Pradesh,3W,0
2016,Andhra Pradesh,Others,0
2016,Andhra Pradesh,Others,0
2016,Andhra Pradesh,Others,0
2016,Andhra Pradesh,Others,0
2016,Andhra Pradesh,Others,0
2016,Arunachal Pradesh,Others,0
2016,Arunachal Pradesh,Bus,0
2016,Arunachal Pradesh,Others,0
2016,Arunachal Pradesh,Others,0
2016,Arunachal Pradesh,Others,0
2016,Arunachal Pradesh,Others,0
2016,Arunachal Pradesh,Others,0
2016,Arunachal Pradesh,2W,0
2016,Arunachal Pradesh,2W,0
2016,Arunachal Pradesh,4W,0
2016,Arunachal Pradesh,4W,0
2016,Arunachal Pradesh,3W,0
2016,Arunachal Pradesh,3W,0
2016,Arunachal Pradesh,Others,0
2016,Assam,Others,0
2016,Assam,Others,0
2016,Assam,Others,0
2016,Assam,Bus,0
2016,Assam,Others,0
2016,Assam,Others,0
2016,Assam,Others,0
2016,Assam,Others,0
2016,Assam,Others,0
2016,Assam,Others,0
2016,Assam,Others,0
2016,Assam,Others,0
2016,Assam,2W,0
2016,Assam,2W,0
2016,Assam,2W,0
2016,Assam,4W,0
2016,Assam,4W,0
2016,Assam,Others,0
2016,Assam,3W,0
2016,Assam,3W,0
2016,Assam,3W,0
2016,Assam,Others,0
2016,Assam,Others,0
2016,Assam,Others,2
2016,Andaman & Nicobar Island,Others,0
2016,Andaman & Nicobar Island,Others,0
2016,Andaman & Nicobar Island,2W,0
2016,Andaman & Nicobar Island,2W,0
2016,Andaman & Nicobar Island,4W,0
2016,Andaman & Nicobar Island,4W,0
2016,Andaman & Nicobar Island,2W,0
2016,Andaman & Nicobar Island,Bus,0
2016,Andaman & Nicobar Island,3W,0
2016,Bihar,Others,0
2016,Bihar,Others,0
2016,Bihar,Bus,0
2016,Bihar,Others,0
2016,Bihar,Others,0
2016,Bihar,Others,0
2016,Bihar,Others,0
2016,Bihar,Others,0
2016,Bihar,2W,0
2016,Bihar,2W,0
2016,Bihar,2W,0
2016,Bihar,4W,0
2016,Bihar,4W,0
2016,Bihar,3W,0
2016,Bihar,3W,35
2016,Bihar,Others,0
2016,Bihar,Others,0
2016,Bihar,Others,0
2016,Chhattisgarh,Others,0
2016,Chhattisgarh,Others,0
2016,Chhattisgarh,Others,0
2016,Chhattisgarh,Others,0
2016,Chhattisgarh,Bus,0
2016,Chhattisgarh,Others,0
2016,Chhattisgarh,Others,0
2016,Chhattisgarh,Others,0
2016,Chhattisgarh,Others,0
2016,Chhattisgarh,Bus,0
2016,Chhattisgarh,Others,0
2016,Chhattisgarh,Others,0
2016,Chhattisgarh,Others,0
2016,Chhattisgarh,Others,0
2016,Chhattisgarh,Others,0
2016,Chhattisgarh,2W,8
2016,Chhattisgarh,2W,0
2016,Chhattisgarh,4W,0
2016,Chhattisgarh,4W,0
2016,Chhattisgarh,Bus,0
2016,Chhattisgarh,Others,0
2016,Chhattisgarh,Others,0
2016,Chhattisgarh,Others,0
2016,Chhattisgarh,3W,0
2016,Chhattisgarh,3W,0
2016,Chhattisgarh,Others,0
2016,Chhattisgarh,Others,0
2016,Chhattisgarh,Others,0
2016,Chhattisgarh,Others,0
2016,Chandigarh,Others,0
2016,Chandigarh,Bus,0
2016,Chandigarh,Others,0
2016,Chandigarh,2W,0
2016,Chandigarh,2W,0
2016,Chandigarh,4W,0
2016,Chandigarh,4W,0
2016,Chandigarh,3W,0
2016,Chandigarh,3W,0
2016,Dadra and Nagar Haveli and Daman and Diu,Others,0
2016,Dadra and Nagar Haveli and Daman and Diu,Others,0
2016,Dadra and Nagar Haveli and Daman and Diu,Bus,0
2016,Dadra and Nagar Haveli and Daman and Diu,Others,0
2016,Dadra and Nagar Haveli and Daman and Diu,Others,0
2016,Dadra and Nagar Haveli and Daman and Diu,Others,0
2016,Dadra and Nagar Haveli and Daman and Diu,Others,0
2016,Dadra and Nagar Haveli and Daman and Diu,2W,0
2016,Dadra and Nagar Haveli and Daman and Diu,4W,0
2016,Dadra and Nagar Haveli and Daman and Diu,Bus,0
2016,Dadra and Nagar Haveli and Daman and Diu,3W,0
2016,Dadra and Nagar Haveli and Daman and Diu,3W,0
2016,Dadra and Nagar Haveli and Daman and Diu,3W,0
2016,Dadra and Nagar Haveli and Daman and Diu,Others,0
2016,Delhi,Others,1
2016,Delhi,Others,0
2016,Delhi,Others,0
2016,Delhi,Bus,0
2016,Delhi,3W,1075
2016,Delhi,Others,0
2016,Delhi,Others,0
2016,Delhi,2W,6
2016,Delhi,2W,0
2016,Delhi,2W,0
2016,Delhi,4W,0
2016,Delhi,4W,8
2016,Delhi,3W,0
2016,Delhi,3W,0
2016,Goa,Others,0
2016,Goa,Others,0
2016,Goa,Others,0
2016,Goa,Bus,0
2016,Goa,Others,0
2016,Goa,Others,0
2016,Goa,Others,0
2016,Goa,Others,0
2016,Goa,2W,1
2016,Goa,2W,0
2016,Goa,4W,0
2016,Goa,4W,0
2016,Goa,Others,0
2016,Goa,2W,0
2016,Goa,3W,0
2016,Goa,Others,0
2016,Gujarat,Others,0
2016,Gujarat,Others,0
2016,Gujarat,Others,0
2016,Gujarat,Others,0
2016,Gujarat,Bus,1
2016,Gujarat,Others,0
2016,Gujarat,Others,0
2016,Gujarat,Others,0
2016,Gujarat,Others,0
2016,Gujarat,Others,0
2016,Gujarat,Others,0
2016,Gujarat,Others,0
2016,Gujarat,Others,0
2016,Gujarat,Others,0
2016,Gujarat,2W,3
2016,Gujarat,2W,0
2016,Gujarat,Others,0
2016,Gujarat,Others,0
2016,Gujarat,2W,1
2016,Gujarat,4W,0
2016,Gujarat,4W,1
2016,Gujarat,2W,0
2016,Gujarat,Bus,0
2016,Gujarat,3W,1
2016,Gujarat,3W,0
2016,Gujarat,3W,0
2016,Gujarat,Others,0
2016,Gujarat,Others,0
2016,Gujarat,Others,0
2016,Gujarat,Others,0
2016,Gujarat,Others,0
2016,Himachal Pradesh,Others,0
2016,Himachal Pradesh,Others,0
2016,Himachal Pradesh,Bus,0
2016,Himachal Pradesh,Others,0
2016,Himachal Pradesh,Others,0
2016,Himachal Pradesh,Others,0
2016,Himachal Pradesh,Bus,0
2016,Himachal Pradesh,Others,0
2016,Himachal Pradesh,Others,0
2016,Himachal Pradesh,Others,0
2016,Himachal Pradesh,2W,2
2016,Himachal Pradesh,2W,0
2016,Himachal Pradesh,2W,0
2016,Himachal Pradesh,4W,0
2016,Himachal Pradesh,4W,0
2016,Himachal Pradesh,Bus,0
2016,Himachal Pradesh,Bus,0
2016,Himachal Pradesh,Others,0
2016,Himachal Pradesh,Others,0
2016,Himachal Pradesh,3W,0
2016,Himachal Pradesh,3W,0
2016,Himachal Pradesh,Others,0
2016,Haryana,Others,1
2016,Haryana,Others,0
2016,Haryana,Others,0
2016,Haryana,Bus,0
2016,Haryana,Others,0
2016,Haryana,Others,0
2016,Haryana,Others,0
2016,Haryana,Others,0
2016,Haryana,Bus,0
2016,Haryana,3W,5
2016,Haryana,Others,0
2016,Haryana,Others,0
2016,Haryana,Others,0
2016,Haryana,Others,0
2016,Haryana,Others,1
2016,Haryana,Others,0
2016,Haryana,Others,0
2016,Haryana,2W,5
2016,Haryana,2W,0
2016,Haryana,2W,0
2016,Haryana,4W,0
2016,Haryana,4W,0
2016,Haryana,2W,0
2016,Haryana,Others,0
2016,Haryana,3W,0
2016,Haryana,3W,1
2016,Haryana,Others,0
2016,Jharkhand,Others,0
2016,Jharkhand,Others,0
2016,Jharkhand,Others,0
2016,Jharkhand,Bus,0
2016,Jharkhand,Others,0
2016,Jharkhand,Others,0
2016,Jharkhand,Others,0
2016,Jharkhand,Others,0
2016,Jharkhand,Others,0
2016,Jharkhand,2W,0
2016,Jharkhand,2W,0
2016,Jharkhand,2W,0
2016,Jharkhand,4W,0
2016,Jharkhand,4W,0
2016,Jharkhand,3W,0
2016,Jharkhand,3W,39
2016,Jharkhand,Others,0
2016,Jharkhand,Others,0
2016,Jharkhand,Others,0
2016,Karnataka,Others,0
2016,Karnataka,Others,0
2016,Karnataka,Others,0
2016,Karnataka,Others,0
2016,Karnataka,Bus,0
2016,Karnataka,Others,0
2016,Karnataka,Others,0
2016,Karnataka,Others,0
2016,Karnataka,Others,0
2016,Karnataka,Bus,0
2016,Karnataka,Others,0
2016,Karnataka,Others,0
2016,Karnataka,Others,1
2016,Karnataka,Others,0
2016,Karnataka,2W,5
2016,Karnataka,2W,0
2016,Karnataka,2W,0
2016,Karnataka,4W,7
2016,Karnataka,4W,46
2016,Karnataka,2W,0
2016,Karnataka,2W,0
2016,Karnataka,Bus,0
2016,Karnataka,Bus,0
